ID	YEAR	1a	1b	1c	1d	1e	1f	1g	2a	2b	2c	2d	3a	3b	3c	3d	3e	3f	3g	3h
1315	2010	1	NA	NA	1	NA	NA	NA	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1
1316	2010	1	-1	-1	1	-1	1	-1	NA	NA	NA	1	0	0	1	0	1	0	0	1
1317	2010	NA	NA	NA	1	NA	NA	NA	-1	0	1	1	1	-1	0	-1	0	0	-1	1
1318	2010	1	-1	-1	1	0	-1	-1	-1	-1	-1	1	0	-1	1	-1	1	-1	-1	-1
1319	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	0	-1	-1	-1
1320	2010	1	-1	-1	1	-1	-1	-1	-1	-1	1	0	1	-1	0	-1	1	-1	-1	1
1321	2010	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	-1	1
1322	2010	1	-1	-1	1	0	1	0	-1	1	1	1	-1	-1	1	-1	1	-1	1	-1
1323	2010	1	-1	-1	1	NA	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1
1324	2010	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	0	-1	0	-1	0	-1
1325	2010	1	0	0	-1	-1	0	-1	NA	NA	NA	-1	0	0	-1	0	0	0	0	0
1326	2010	-1	NA	NA	NA	NA	NA	NA	-1	-1	-1	1	1	-1	1	-1	1	0	-1	1
1327	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1328	2010	1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	-1	1	-1	1	-1
1329	2010	1	-1	-1	1	NA	1	-1	-1	1	1	1	-1	-1	1	1	1	0	-1	-1
1330	2010	-1	-1	-1	1	0	1	-1	NA	NA	NA	1	0	0	0	0	0	0	0	0
1331	2010	1	NA	NA	NA	NA	NA	NA	-1	-1	-1	1	1	-1	0	-1	0	0	-1	0
1332	2010	-1	-1	-1	0	1	0	1	-1	-1	-1	1	0	0	0	0	0	0	0	0
1333	2010	0	0	0	0	0	0	0	-1	0	0	1	1	-1	1	-1	1	-1	-1	-1
1334	2010	-1	-1	-1	-1	1	1	1	-1	-1	0	1	0	-1	0	-1	1	0	-1	1
1335	2010	-1	-1	-1	0	1	0	1	-1	-1	-1	1	1	-1	-1	-1	1	0	0	0
1336	2010	-1	-1	-1	0	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1337	2010	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1
1338	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1339	2010	NA	NA	NA	NA	NA	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1340	2010	-1	-1	-1	1	1	1	0	-1	-1	-1	1	1	-1	1	-1	1	1	-1	1
1341	2010	-1	-1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	-1
1342	2010	1	1	1	-1	-1	-1	-1	-1	1	1	1	0	1	0	1	1	-1	1	0
1343	2010	0	-1	-1	1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	-1	1	0
1344	2010	1	0	0	1	1	1	0	0	-1	NA	NA	1	0	0	1	1	0	0	0
1345	2010	1	0	0	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	-1
1346	2010	1	-1	-1	1	0	1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	0	0
1347	2010	1	1	1	1	1	-1	1	-1	-1	0	1	-1	-1	1	1	0	-1	0	0
1348	2010	-1	-1	-1	-1	1	1	1	-1	0	1	1	1	-1	1	-1	1	-1	-1	-1
1349	2010	-1	-1	-1	1	1	1	0	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1350	2010	1	-1	-1	1	1	1	-1	NA	NA	NA	1	0	1	0	0	0	0	0	0
1351	2010	NA	NA	NA	1	NA	NA	NA	-1	-1	-1	1	0	-1	0	-1	1	1	-1	0
1352	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	0
1353	2010	-1	-1	-1	1	1	-1	1	NA	-1	NA	1	0	0	1	0	0	1	-1	1
1354	2010	0	-1	1	1	NA	NA	NA	NA	NA	NA	-1	0	-1	1	-1	0	0	0	0
1355	2010	-1	1	NA	1	-1	-1	-1	0	0	0	1	-1	0	0	0	1	0	-1	1
1356	2010	1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	-1
1357	2010	-1	1	1	1	1	-1	-1	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1358	2010	NA	NA	NA	NA	NA	NA	NA	-1	NA	-1	1	-1	1	-1	1	1	0	-1	0
1359	2010	0	NA	-1	1	1	1	-1	-1	NA	NA	1	0	0	1	1	0	0	0	0
1360	2010	1	NA	NA	1	NA	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	0	-1	0
1361	2010	1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	0
1362	2010	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1
1363	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	1	0	0	1	0	0	0	0	1
1364	2010	NA	NA	NA	NA	1	NA	NA	-1	1	-1	1	1	-1	0	-1	1	-1	1	0
1365	2010	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	0	1	0	-1	-1
1366	2010	1	0	0	1	1	1	-1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1367	2010	0	0	0	0	0	0	0	0	0	1	1	1	-1	0	-1	1	0	-1	-1
1368	2010	-1	-1	-1	-1	1	1	1	-1	-1	0	1	0	-1	0	0	0	0	0	0
1369	2010	0	0	0	0	1	1	0	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1370	2010	1	-1	-1	1	1	1	0	1	-1	1	1	0	0	0	-1	0	0	0	0
1371	2010	-1	-1	-1	1	1	1	1	-1	0	0	1	1	-1	0	1	1	0	1	0
1372	2010	0	1	0	1	0	0	0	-1	-1	-1	1	1	-1	1	0	1	-1	-1	-1
1373	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1
1374	2010	-1	-1	-1	-1	0	0	1	-1	-1	-1	1	-1	-1	1	1	0	-1	-1	1
1375	2010	-1	-1	-1	1	1	1	1	NA	NA	NA	1	0	0	1	0	0	0	0	0
1376	2010	-1	-1	-1	1	1	1	1	NA	NA	NA	1	1	-1	1	-1	0	-1	-1	0
1377	2010	-1	-1	-1	0	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1378	2010	NA	NA	NA	NA	NA	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	0	-1	0
1379	2010	-1	-1	-1	-1	0	1	1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	0
1380	2010	1	-1	-1	1	1	0	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1381	2010	-1	-1	-1	1	-1	1	0	-1	-1	-1	1	-1	-1	1	-1	0	0	-1	1
1382	2010	0	-1	-1	1	-1	1	0	NA	NA	NA	1	1	0	0	0	0	0	0	0
1383	2010	NA	NA	NA	1	NA	NA	NA	-1	1	1	1	-1	-1	1	-1	1	-1	-1	1
1384	2010	1	0	0	1	1	1	-1	-1	0	0	1	1	-1	1	-1	1	0	-1	1
1385	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	0	-1	-1	0
1386	2010	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	0	1	-1	-1	0
1387	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	0	-1	1	-1	-1	-1
1388	2010	-1	-1	-1	0	1	1	1	-1	0	0	1	1	-1	-1	-1	1	-1	-1	-1
1389	2010	-1	-1	-1	-1	1	0	1	-1	-1	1	1	-1	-1	1	-1	1	-1	0	-1
1390	2010	1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	0	1	-1	-1	1
1391	2010	1	-1	-1	1	0	-1	0	-1	-1	-1	1	1	-1	1	-1	0	-1	-1	0
1392	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	0	0	0
1393	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1394	2010	-1	-1	-1	0	1	1	0	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1395	2010	-1	-1	-1	1	0	1	0	-1	1	1	1	0	-1	1	0	1	-1	0	1
1396	2010	1	-1	NA	1	-1	1	1	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1397	2010	-1	-1	-1	1	0	-1	1	-1	-1	-1	1	1	-1	0	0	1	-1	0	1
1398	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	-1
1399	2010	-1	-1	-1	1	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1400	2010	NA	NA	NA	NA	1	NA	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1
1401	2010	-1	-1	-1	-1	1	1	1	-1	0	-1	1	1	-1	-1	-1	1	1	-1	0
1402	2010	-1	-1	-1	0	1	0	1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	1
1403	2010	1	-1	-1	1	1	1	-1	-1	1	1	1	0	1	1	1	1	-1	1	-1
1404	2010	1	0	1	1	1	1	-1	-1	0	0	1	1	-1	-1	-1	0	0	-1	0
1405	2010	1	-1	-1	1	0	1	0	-1	-1	-1	1	0	-1	0	-1	1	0	-1	-1
1406	2010	-1	-1	-1	1	0	1	1	-1	-1	-1	1	1	-1	0	-1	1	-1	1	0
1407	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1408	2010	-1	-1	-1	1	-1	0	0	-1	0	0	1	1	-1	1	0	1	-1	-1	-1
1409	2010	0	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	0
1410	2010	-1	-1	-1	-1	-1	0	0	-1	0	0	1	0	-1	0	0	1	0	-1	0
1411	2010	0	0	0	-1	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1
1412	2010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1413	2010	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA	1	0	0	0	0	0	0	1
1414	2010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1415	2010	-1	-1	-1	1	1	1	1	1	-1	1	1	1	-1	1	0	1	0	-1	-1
1416	2010	-1	0	1	1	1	1	1	-1	1	0	1	1	-1	0	0	1	-1	0	0
1417	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1418	2010	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	0	-1	-1	0
1419	2010	-1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	1	0	0	0	0	0	0	0
1420	2010	NA	NA	NA	1	NA	1	NA	NA	NA	NA	1	0	0	1	0	0	0	0	0
1421	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1422	2010	-1	-1	-1	-1	NA	NA	NA	-1	-1	-1	-1	1	0	0	0	0	0	0	0
1423	2010	-1	-1	-1	1	0	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1424	2010	1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	0	1	-1	1
1425	2010	0	-1	-1	1	0	1	0	1	-1	0	1	0	-1	1	0	1	0	-1	1
1426	2010	1	-1	-1	1	0	1	0	-1	-1	-1	1	-1	-1	1	-1	1	1	0	1
1427	2010	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	1	1	1	-1	0	0
1428	2010	1	-1	-1	1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1
1429	2010	NA	NA	NA	1	NA	NA	NA	-1	-1	0	1	-1	-1	1	-1	1	1	-1	-1
1430	2010	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	-1	1
1431	2010	1	-1	-1	1	0	1	1	1	-1	0	1	-1	-1	1	0	1	1	-1	1
1432	2010	0	1	1	0	1	1	0	-1	1	-1	1	1	-1	0	0	0	0	0	0
1433	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1434	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1435	2010	NA	NA	NA	NA	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	0	-1	-1
1436	2010	0	-1	-1	1	1	-1	0	0	-1	-1	1	-1	0	1	-1	1	-1	-1	1
1437	2010	-1	-1	-1	0	1	1	0	-1	-1	0	1	1	-1	0	-1	-1	-1	-1	0
1438	2010	-1	-1	-1	0	-1	1	1	-1	0	1	1	1	-1	1	-1	1	0	0	0
1439	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	0	0	-1	1
1440	2010	0	-1	-1	1	0	1	0	-1	-1	-1	1	0	-1	1	-1	1	0	0	0
1441	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1442	2010	-1	-1	-1	-1	1	0	1	-1	-1	-1	1	1	-1	0	-1	1	-1	-1	-1
1443	2010	0	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	0
1444	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	NA	1	-1	1	0	0	0	0	0
1445	2010	-1	-1	-1	1	1	1	1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	0
1446	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1447	2010	-1	-1	-1	-1	1	1	1	-1	-1	0	1	1	-1	-1	-1	1	1	-1	1
1448	2010	-1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1
1449	2010	-1	-1	-1	-1	1	1	1	-1	NA	NA	1	1	-1	0	0	1	1	-1	1
1450	2010	-1	-1	-1	0	1	1	1	-1	-1	-1	1	0	-1	1	-1	0	-1	0	0
1451	2010	0	-1	-1	1	1	1	0	-1	-1	-1	1	-1	-1	0	0	1	0	0	0
1452	2010	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	-1	0	-1	1	0	-1	-1
1453	2010	-1	-1	-1	1	NA	1	1	-1	0	0	1	1	-1	1	0	0	0	0	0
1454	2010	-1	-1	-1	0	1	1	0	-1	-1	-1	1	1	-1	0	-1	1	0	-1	-1
1455	2010	0	-1	-1	1	1	1	0	-1	-1	-1	1	-1	-1	1	-1	0	-1	-1	-1
1456	2010	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1
1457	2010	-1	-1	-1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	-1	1	0	-1	-1
1458	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1459	2010	-1	-1	-1	-1	1	0	0	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1460	2010	NA	-1	-1	1	1	1	NA	-1	-1	-1	1	1	-1	0	-1	1	0	-1	-1
1461	2010	-1	-1	NA	1	0	1	1	-1	1	1	1	1	-1	1	0	1	0	-1	0
1462	2010	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	0	0	0
1463	2010	1	1	0	1	-1	0	-1	-1	0	0	1	-1	0	1	0	1	0	-1	1
1464	2010	0	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	0
1465	2010	-1	-1	-1	1	0	1	1	-1	-1	0	0	1	-1	1	-1	0	-1	-1	-1
1466	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1
1467	2010	-1	-1	-1	-1	1	1	0	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1
1468	2010	1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	0	-1	-1	-1
1469	2010	-1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	-1	-1	0
1470	2010	-1	-1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	0	1	-1	-1	-1
1471	2010	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1
1472	2010	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	1	1	-1	1	-1	1	1	-1	1
1473	2010	1	-1	-1	1	1	-1	0	-1	-1	1	1	1	-1	1	0	0	-1	-1	1
1474	2010	-1	-1	-1	0	-1	1	1	-1	-1	-1	1	-1	-1	1	0	1	0	-1	-1
1475	2010	1	-1	-1	1	1	0	-1	-1	-1	0	1	1	-1	1	-1	0	0	0	0
1476	2010	1	-1	-1	1	1	1	-1	-1	1	0	1	-1	-1	1	1	1	-1	-1	0
1477	2010	1	-1	-1	1	NA	NA	NA	-1	-1	1	1	1	0	1	-1	0	0	0	0
1478	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1479	2010	NA	NA	NA	1	NA	NA	NA	-1	NA	NA	1	0	0	1	0	1	0	0	0
1480	2010	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	0	1	0	-1	1
1481	2010	-1	-1	-1	0	1	1	1	-1	1	1	1	-1	-1	1	-1	0	-1	-1	-1
1482	2010	-1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1483	2010	-1	-1	-1	-1	1	-1	1	-1	1	0	1	-1	-1	1	-1	1	-1	-1	1
1484	2010	1	-1	-1	1	1	1	0	-1	-1	0	1	1	-1	0	-1	1	-1	-1	-1
1485	2010	-1	-1	-1	0	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	-1
1486	2010	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	0	-1	-1	-1
1487	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	1	0	0	1	0	0	0	0	0
1488	2010	-1	-1	-1	1	1	1	0	-1	1	1	-1	0	-1	1	-1	1	0	-1	-1
1489	2010	1	-1	-1	1	1	1	-1	0	1	1	0	1	-1	-1	-1	0	-1	-1	-1
1490	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1491	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1492	2010	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	1
1493	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1494	2010	1	-1	-1	1	1	1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1
1495	2010	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1
1496	2010	-1	-1	-1	-1	1	1	1	-1	0	1	1	1	-1	1	-1	1	0	-1	1
1497	2010	-1	-1	-1	1	0	-1	-1	-1	1	1	1	0	-1	1	0	1	1	-1	-1
1498	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	0	1	1	-1	1
1499	2010	1	0	0	1	-1	1	-1	-1	NA	-1	1	0	0	0	0	0	0	0	0
1500	2010	1	0	0	1	1	1	1	NA	NA	NA	NA	0	-1	-1	-1	1	-1	-1	-1
1501	2010	-1	-1	-1	-1	1	1	1	-1	-1	1	0	1	-1	0	1	1	-1	-1	1
1502	2010	-1	-1	-1	0	-1	1	0	-1	-1	-1	1	-1	0	1	0	0	-1	-1	-1
1503	2010	1	1	0	1	-1	0	-1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	-1
1504	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	0	-1	0	-1	-1	-1
1505	2010	-1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	0
1506	2010	-1	-1	0	1	0	0	1	-1	-1	-1	1	0	-1	1	-1	1	-1	-1	-1
1507	2010	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	0	-1	1	-1	-1	-1
1508	2010	1	-1	-1	0	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	0	1	0
1509	2010	-1	-1	-1	1	-1	0	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1
1510	2010	1	-1	-1	1	-1	0	-1	-1	-1	-1	1	1	-1	0	0	-1	-1	-1	-1
1511	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1512	2010	-1	-1	-1	-1	1	1	0	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1
1513	2010	-1	-1	-1	-1	1	1	0	-1	-1	-1	1	0	1	0	-1	1	0	1	-1
1514	2010	1	-1	-1	1	-1	0	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1
1515	2010	-1	-1	-1	1	0	1	1	0	-1	1	1	1	1	1	1	1	1	1	1
1516	2010	-1	-1	1	1	-1	1	1	-1	-1	0	1	1	-1	1	-1	1	0	-1	-1
1517	2010	1	-1	-1	1	0	0	0	-1	-1	0	1	1	-1	1	-1	1	0	-1	-1
1518	2010	-1	-1	-1	1	0	NA	-1	-1	-1	-1	1	1	-1	0	0	0	-1	-1	1
1519	2010	0	0	0	0	0	0	0	0	-1	-1	1	-1	-1	1	-1	1	-1	-1	0
1520	2010	-1	-1	-1	1	0	1	-1	-1	-1	0	1	1	-1	0	0	1	1	-1	-1
1521	2010	1	-1	-1	1	0	0	-1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	1
1522	2010	1	-1	-1	1	0	0	0	1	-1	1	1	1	-1	-1	-1	1	0	-1	1
1523	2010	1	-1	-1	1	1	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0
1524	2010	-1	-1	-1	1	-1	0	-1	0	0	0	0	1	-1	1	1	1	-1	-1	-1
1525	2010	-1	-1	-1	1	1	-1	0	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1
1526	2010	-1	-1	-1	1	1	1	1	1	0	0	1	-1	-1	1	1	1	0	1	1
1527	2010	1	0	1	1	-1	0	-1	-1	0	0	1	-1	0	1	0	1	-1	-1	1
1528	2010	1	0	0	1	-1	-1	-1	-1	NA	NA	1	1	0	1	0	1	0	0	0
1529	2010	-1	NA	NA	NA	NA	NA	NA	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	1
1530	2010	1	-1	-1	1	0	1	-1	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1531	2010	1	-1	-1	1	0	0	1	-1	1	0	1	-1	-1	1	1	1	-1	-1	0
1532	2010	1	-1	-1	1	NA	NA	NA	-1	-1	0	1	1	-1	0	-1	0	-1	-1	-1
1533	2010	0	-1	-1	-1	0	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1
1534	2010	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	0	-1	-1	-1
1535	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1
1536	2010	1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1
1537	2010	1	-1	-1	1	1	1	1	-1	0	1	1	1	0	0	0	0	0	0	0
1538	2010	0	-1	-1	0	1	1	NA	-1	-1	0	1	1	-1	1	-1	1	1	-1	1
1539	2010	NA	-1	1	1	1	1	-1	-1	-1	0	1	-1	-1	0	0	0	-1	-1	-1
1540	2010	-1	-1	0	0	1	1	1	-1	-1	-1	1	1	-1	1	0	1	1	-1	1
1541	2010	1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	0	1	0	0
1542	2010	1	-1	-1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1
1543	2010	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	0
1544	2010	-1	-1	-1	0	1	1	1	NA	NA	NA	1	0	0	1	0	0	0	1	0
1545	2010	1	NA	NA	1	NA	NA	NA	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1
1546	2010	1	-1	-1	1	-1	1	-1	NA	NA	NA	1	0	0	1	0	1	0	0	1
1547	2010	NA	NA	NA	1	NA	NA	NA	-1	0	1	1	1	-1	0	-1	0	0	-1	1
1548	2010	1	-1	-1	1	0	-1	-1	-1	-1	-1	1	0	-1	1	-1	1	-1	-1	-1
1549	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	0	-1	-1	-1
1550	2010	1	-1	-1	1	-1	-1	-1	-1	-1	1	0	1	-1	0	-1	1	-1	-1	1
1551	2010	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	-1	1
1552	2010	1	-1	-1	1	0	1	0	-1	1	1	1	-1	-1	1	-1	1	-1	1	-1
1553	2010	1	-1	-1	1	NA	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1
1554	2010	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	0	-1	0	-1	0	-1
1555	2010	1	0	0	-1	-1	0	-1	NA	NA	NA	-1	0	0	-1	0	0	0	0	0
1556	2010	-1	NA	NA	NA	NA	NA	NA	-1	-1	-1	1	1	-1	1	-1	1	0	-1	1
1557	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1558	2010	1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	-1	1	-1	1	-1
1559	2010	1	-1	-1	1	NA	1	-1	-1	1	1	1	-1	-1	1	1	1	0	-1	-1
1560	2010	-1	-1	-1	1	0	1	-1	NA	NA	NA	1	0	0	0	0	0	0	0	0
1561	2010	1	NA	NA	NA	NA	NA	NA	-1	-1	-1	1	1	-1	0	-1	0	0	-1	0
1562	2010	-1	-1	-1	0	1	0	1	-1	-1	-1	1	0	0	0	0	0	0	0	0
1563	2010	0	0	0	0	0	0	0	-1	0	0	1	1	-1	1	-1	1	-1	-1	-1
1564	2010	-1	-1	-1	-1	1	1	1	-1	-1	0	1	0	-1	0	-1	1	0	-1	1
1565	2010	-1	-1	-1	0	1	0	1	-1	-1	-1	1	1	-1	-1	-1	1	0	0	0
1566	2010	-1	-1	-1	0	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1567	2010	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1
1568	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1569	2010	NA	NA	NA	NA	NA	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1570	2010	-1	-1	-1	1	1	1	0	-1	-1	-1	1	1	-1	1	-1	1	1	-1	1
1571	2010	-1	-1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	-1
1572	2010	1	1	1	-1	-1	-1	-1	-1	1	1	1	0	1	0	1	1	-1	1	0
1573	2010	0	-1	-1	1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	-1	1	0
1574	2010	1	0	0	1	1	1	0	0	-1	NA	NA	1	0	0	1	1	0	0	0
